evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260424T034500Z-gen20260820T105049017765Z-BHARTIARTL_NS,2026-04-24T03:45:00Z,BHARTIARTL.NS,LONG,Watch,Mixed,0.395349,43,Exact,0.769945,3.0,1814.5000,1860.7800,1754.3918,TARGET,3,true,false,false,0.047341,-0.001047,0.025506,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-BOSCHLTD_NS,2026-04-24T03:45:00Z,BOSCHLTD.NS,SHORT,NoTrade,Unfavourable,0.287671,146,StateOnly,0.883279,3.0,36690.0000,35341.8506,38216.3010,NO_TRADE,3,false,false,false,0.013628,-0.023848,0.009403,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-BPCL_NS,2026-04-24T03:45:00Z,BPCL.NS,LONG,Buy,Favourable,0.413793,58,Exact,1.212546,4.0,308.1000,321.2295,297.2719,RISK,4,false,true,false,0.022720,-0.040734,-0.035145,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-BRITANNIA_NS,2026-04-24T03:45:00Z,BRITANNIA.NS,LONG,Watch,Mixed,0.300000,50,Exact,1.145291,4.0,5730.5000,5916.0026,5568.5301,HORIZON,4,false,false,true,0.012826,-0.015618,-0.000785,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-CANBK_NS,2026-04-24T03:45:00Z,CANBK.NS,LONG,NoTrade,Unfavourable,0.292308,65,Exact,1.276330,3.0,140.8500,150.2942,133.4505,NO_TRADE,3,false,false,false,0.011147,-0.032943,-0.026908,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-CHOLAFIN_NS,2026-04-24T03:45:00Z,CHOLAFIN.NS,LONG,Buy,Favourable,0.540984,61,Exact,1.002595,4.0,1568.2000,1629.7431,1506.8160,RISK,4,false,true,false,0.015304,-0.061153,-0.039143,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-CIPLA_NS,2026-04-24T03:45:00Z,CIPLA.NS,LONG,Watch,Mixed,0.344828,58,Exact,0.891964,4.0,1295.0000,1328.1138,1257.8754,TARGET,4,true,false,false,0.026873,0.000000,0.025571,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-COALINDIA_NS,2026-04-24T03:45:00Z,COALINDIA.NS,SHORT,NoTrade,Unfavourable,0.178378,185,StateOnly,1.061852,4.0,456.0000,437.8160,473.1248,NO_TRADE,2,false,false,false,0.011732,-0.039254,-0.037554,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-COLPAL_NS,2026-04-24T03:45:00Z,COLPAL.NS,LONG,NoTrade,Unfavourable,0.241379,58,Exact,1.323366,3.0,2171.3000,2252.8445,2109.6811,NO_TRADE,2,false,false,false,0.008658,-0.030535,-0.028379,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-DABUR_NS,2026-04-24T03:45:00Z,DABUR.NS,LONG,NoTrade,Unfavourable,0.185185,81,Exact,0.748988,3.0,451.1000,461.2254,437.5812,NO_TRADE,3,false,false,false,0.015850,-0.004655,0.010862,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-DIVISLAB_NS,2026-04-24T03:45:00Z,DIVISLAB.NS,LONG,Watch,Mixed,0.301205,83,Exact,0.991514,3.0,6361.5000,6591.9524,6129.0753,HORIZON,3,false,false,true,0.029553,-0.002358,0.027116,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-DLF_NS,2026-04-24T03:45:00Z,DLF.NS,LONG,Buy,Favourable,0.403226,62,Exact,0.839100,4.0,587.0500,612.9616,556.1698,HORIZON,4,false,false,true,0.032110,-0.012350,-0.000085,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-DRREDDY_NS,2026-04-24T03:45:00Z,DRREDDY.NS,LONG,Watch,Mixed,0.300000,60,Exact,1.044053,3.0,1317.1000,1366.1809,1270.0900,TARGET,2,true,false,false,0.038570,-0.006150,0.037264,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-EICHERMOT_NS,2026-04-24T03:45:00Z,EICHERMOT.NS,LONG,NoTrade,Unfavourable,0.264151,53,Exact,1.288219,3.0,7111.5000,7390.0669,6895.2582,NO_TRADE,3,false,false,false,0.025663,-0.008226,0.010968,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-GAIL_NS,2026-04-24T03:45:00Z,GAIL.NS,LONG,Watch,Mixed,0.323077,65,Exact,0.907810,3.0,165.6100,172.0953,158.4661,HORIZON,3,false,false,true,0.014190,-0.006280,0.000302,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-GODREJCP_NS,2026-04-24T03:45:00Z,GODREJCP.NS,LONG,Watch,Mixed,0.326923,52,Exact,1.261115,3.0,1089.9000,1134.3741,1054.6344,HORIZON,3,false,false,true,0.016424,-0.007707,0.000138,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-GODREJPROP_NS,2026-04-24T03:45:00Z,GODREJPROP.NS,LONG,Watch,Mixed,0.326923,52,Exact,0.754939,3.0,1769.4000,1861.9555,1646.8001,TARGET,3,true,false,false,0.064655,0.000000,0.052309,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-GRASIM_NS,2026-04-24T03:45:00Z,GRASIM.NS,LONG,Buy,Favourable,0.500000,46,Exact,1.257034,3.5,2739.3000,2837.8378,2660.9110,TARGET,2,true,false,false,0.039755,0.000000,0.035972,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-HAVELLS_NS,2026-04-24T03:45:00Z,HAVELLS.NS,LONG,NoTrade,Unfavourable,0.242857,70,Exact,0.860598,3.0,1238.6000,1273.3284,1198.2461,NO_TRADE,1,false,false,false,0.034636,0.000000,0.028038,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-HCLTECH_NS,2026-04-24T03:45:00Z,HCLTECH.NS,LONG,NoTrade,Unfavourable,0.299320,147,Exact,0.928654,3.0,1203.2000,1248.1215,1154.8272,NO_TRADE,3,false,false,false,0.024518,-0.009225,-0.002493,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-HDFCBANK_NS,2026-04-24T03:45:00Z,HDFCBANK.NS,LONG,Buy,Favourable,0.484848,66,Exact,1.061218,4.0,784.8500,806.1076,764.8187,RISK,4,false,true,false,0.012295,-0.028795,-0.025522,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-HDFCLIFE_NS,2026-04-24T03:45:00Z,HDFCLIFE.NS,LONG,Watch,Mixed,0.322581,155,Exact,0.859167,4.0,588.2000,605.9591,567.5299,HORIZON,4,false,false,true,0.025927,-0.016661,-0.002210,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-HEROMOTOCO_NS,2026-04-24T03:45:00Z,HEROMOTOCO.NS,LONG,Watch,Mixed,0.317241,145,Exact,0.918744,4.0,4961.5000,5147.7077,4758.8235,TARGET,3,true,false,false,0.049783,0.000000,0.037531,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-HINDALCO_NS,2026-04-24T03:45:00Z,HINDALCO.NS,SHORT,NoTrade,Unfavourable,0.289017,173,StateOnly,1.197671,3.0,1048.3500,996.7230,1091.4562,NO_TRADE,3,false,false,false,0.000000,-0.030190,-0.017981,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-HINDUNILVR_NS,2026-04-24T03:45:00Z,HINDUNILVR.NS,LONG,NoTrade,Unfavourable,0.213333,75,Exact,1.513153,3.0,2327.3000,2422.4994,2264.3855,NO_TRADE,3,false,false,false,0.015254,-0.019851,-0.005543,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-ICICIBANK_NS,2026-04-24T03:45:00Z,ICICIBANK.NS,LONG,Buy,Mixed,0.328947,76,Exact,1.870363,4.0,1326.2000,1377.6747,1298.6787,RISK,2,false,true,false,0.007314,-0.029784,-0.020752,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-ICICIPRULI_NS,2026-04-24T03:45:00Z,ICICIPRULI.NS,LONG,NoTrade,Unfavourable,0.256757,148,Exact,0.875273,3.5,514.2000,532.6534,493.1170,NO_TRADE,4,false,false,false,0.031505,-0.004765,-0.000681,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-IDEA_NS,2026-04-24T03:45:00Z,IDEA.NS,LONG,Watch,Mixed,0.310345,58,Exact,1.143658,4.0,9.5200,10.1181,8.9970,TARGET,2,true,false,false,0.066176,0.000000,0.062827,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-IDFCFIRSTB_NS,2026-04-24T03:45:00Z,IDFCFIRSTB.NS,LONG,NoTrade,Unfavourable,0.285714,70,Exact,1.224661,3.5,67.2300,70.7853,64.3269,NO_TRADE,3,false,false,false,0.058307,0.000000,0.052883,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-IGL_NS,2026-04-24T03:45:00Z,IGL.NS,LONG,NoTrade,Unfavourable,0.294118,68,Exact,1.155943,3.5,164.6100,171.8303,158.3638,NO_TRADE,4,false,false,false,0.027884,-0.006136,0.008566,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-INDHOTEL_NS,2026-04-24T03:45:00Z,INDHOTEL.NS,LONG,Watch,Mixed,0.382979,47,Exact,0.950802,3.0,635.3500,660.6738,608.7158,HORIZON,3,false,false,true,0.033446,0.000000,0.014638,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-INDUSINDBK_NS,2026-04-24T03:45:00Z,INDUSINDBK.NS,LONG,Buy,Favourable,0.478261,46,Exact,0.955627,4.0,847.9500,877.1396,817.4051,TARGET,1,true,false,false,0.065511,0.000000,0.034424,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-INDUSTOWER_NS,2026-04-24T03:45:00Z,INDUSTOWER.NS,LONG,NoTrade,Unfavourable,0.280000,100,Exact,1.267887,4.0,402.2000,423.5687,385.3462,NO_TRADE,4,false,false,false,0.048856,-0.006713,0.019269,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-INFY_NS,2026-04-24T03:45:00Z,INFY.NS,LONG,Watch,Mixed,0.304348,138,Exact,0.705060,4.0,1154.6000,1186.6641,1109.1228,TARGET,4,true,false,false,0.030487,-0.004157,0.027771,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-IOC_NS,2026-04-24T03:45:00Z,IOC.NS,LONG,NoTrade,Unfavourable,0.269231,52,Exact,1.265454,4.5,143.4700,149.1543,138.9781,NO_TRADE,5,false,false,false,0.026626,-0.016380,-0.008504,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-IRCTC_NS,2026-04-24T03:45:00Z,IRCTC.NS,LONG,NoTrade,Unfavourable,0.294872,78,Exact,1.059662,3.0,541.2000,563.3679,520.2802,NO_TRADE,3,false,false,false,0.023651,-0.000370,0.016445,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-ITC_NS,2026-04-24T03:45:00Z,ITC.NS,LONG,NoTrade,Unfavourable,0.163636,55,Exact,1.501086,3.0,301.6000,313.4468,293.7078,NO_TRADE,3,false,false,false,0.052719,0.000000,0.039280,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-JINDALSTEL_NS,2026-04-24T03:45:00Z,JINDALSTEL.NS,SHORT,Watch,Mixed,0.375000,192,StateOnly,0.993717,3.0,1256.0000,1193.4818,1318.9135,HORIZON,3,false,false,true,0.025080,-0.029936,0.022213,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-JSWSTEEL_NS,2026-04-24T03:45:00Z,JSWSTEEL.NS,LONG,Buy,Favourable,0.500000,70,Exact,1.350439,4.0,1255.7000,1309.2094,1216.0762,HORIZON,4,false,false,true,0.040695,-0.004221,0.007008,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-JUBLFOOD_NS,2026-04-24T03:45:00Z,JUBLFOOD.NS,LONG,NoTrade,Unfavourable,0.231884,69,Exact,0.801773,4.0,491.9500,511.1837,467.9611,NO_TRADE,4,false,false,false,0.012400,-0.045431,-0.027137,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-KOTAKBANK_NS,2026-04-24T03:45:00Z,KOTAKBANK.NS,LONG,Watch,Mixed,0.329545,88,Exact,1.204319,4.0,370.8500,382.3578,361.2945,TARGET,2,true,false,false,0.033437,0.000000,0.031031,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-LICI_NS,2026-04-24T03:45:00Z,LICI.NS,LONG,Buy,Favourable,0.409091,44,Exact,0.852132,4.0,405.5250,416.9823,392.0795,HORIZON,4,false,false,true,0.019173,-0.018371,-0.016214,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-LT_NS,2026-04-24T03:45:00Z,LT.NS,LONG,Buy,Favourable,0.413793,58,Exact,0.957549,4.0,4014.3000,4148.1618,3874.5038,HORIZON,4,false,false,true,0.027826,-0.006053,-0.000075,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-LUPIN_NS,2026-04-24T03:45:00Z,LUPIN.NS,SHORT,NoTrade,Unfavourable,0.232143,56,Exact,1.156496,3.0,2296.1001,2193.1297,2385.1366,NO_TRADE,3,false,false,false,0.015592,-0.019555,-0.006663,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-M&M_NS,2026-04-24T03:45:00Z,M&M.NS,LONG,Watch,Mixed,0.375000,80,Exact,1.030704,3.0,3038.3999,3155.5958,2924.6952,TARGET,3,true,false,false,0.050553,0.000000,0.038572,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-MAHABANK_NS,2026-04-24T03:45:00Z,MAHABANK.NS,SHORT,NoTrade,Unfavourable,0.264516,155,StateOnly,0.920924,3.0,77.9000,73.3755,82.8130,NO_TRADE,3,false,false,false,0.018614,-0.040436,-0.021951,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-MARICO_NS,2026-04-24T03:45:00Z,MARICO.NS,LONG,Watch,Mixed,0.385965,57,Exact,1.286751,4.0,783.3000,805.2324,766.2552,RISK,4,false,true,false,0.013660,-0.022533,-0.021760,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-MARUTI_NS,2026-04-24T03:45:00Z,MARUTI.NS,LONG,Buy,Favourable,0.405405,74,Exact,1.138934,3.0,13048.0000,13469.1134,12678.2565,TARGET,3,true,false,false,0.038320,-0.016861,0.032274,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-MPHASIS_NS,2026-04-24T03:45:00Z,MPHASIS.NS,LONG,Watch,Mixed,0.345455,55,Exact,0.772060,4.0,2175.8000,2260.5843,2065.9845,TARGET,1,true,false,false,0.045592,0.000000,0.038967,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-MRF_NS,2026-04-24T03:45:00Z,MRF.NS,LONG,Watch,Mixed,0.358974,78,Exact,0.804158,4.0,132145.0000,135292.7339,128230.6791,HORIZON,4,false,false,true,0.014794,-0.025691,-0.018427,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-MUTHOOTFIN_NS,2026-04-24T03:45:00Z,MUTHOOTFIN.NS,LONG,Buy,Favourable,0.447368,38,Exact,0.917191,4.0,3493.5000,3616.2386,3359.6799,HORIZON,4,false,false,true,0.013883,-0.031029,-0.019837,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-NAUKRI_NS,2026-04-24T03:45:00Z,NAUKRI.NS,LONG,NoTrade,Unfavourable,0.191489,47,Exact,1.077781,4.0,984.9500,1027.4112,945.5532,NO_TRADE,4,false,false,false,0.039139,-0.016955,-0.012285,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-NESTLEIND_NS,2026-04-24T03:45:00Z,NESTLEIND.NS,LONG,Watch,Mixed,0.366197,71,Exact,1.290877,3.0,1421.3000,1465.1723,1387.3137,TARGET,3,true,false,false,0.034264,-0.014283,0.030868,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-NMDC_NS,2026-04-24T03:45:00Z,NMDC.NS,SHORT,NoTrade,Unfavourable,0.208633,139,StateOnly,0.861804,3.0,89.2900,85.5193,93.6654,NO_TRADE,3,false,false,false,0.000000,-0.038974,-0.027327,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-NTPC_NS,2026-04-24T03:45:00Z,NTPC.NS,SHORT,NoTrade,Unfavourable,0.233831,201,StateOnly,1.050411,3.0,401.8500,387.3365,415.6670,NO_TRADE,3,false,false,false,0.005475,-0.031231,0.001369,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-OFSS_NS,2026-04-24T03:45:00Z,OFSS.NS,SHORT,NoTrade,Unfavourable,0.293651,126,StateOnly,1.189759,3.5,8949.0000,8506.9831,9320.5179,NO_TRADE,1,false,false,false,0.000000,-0.060454,-0.041515,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-ONGC_NS,2026-04-24T03:45:00Z,ONGC.NS,SHORT,Watch,Mixed,0.302703,185,StateOnly,0.664687,4.0,284.8000,276.5060,297.2781,RISK,2,false,true,false,0.002107,-0.061798,-0.043814,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-PAGEIND_NS,2026-04-24T03:45:00Z,PAGEIND.NS,SHORT,NoTrade,Unfavourable,0.255172,145,StateOnly,0.733624,3.0,37665.0000,36441.1281,39333.2546,NO_TRADE,3,false,false,false,0.025621,-0.013939,0.021771,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-PERSISTENT_NS,2026-04-24T03:45:00Z,PERSISTENT.NS,SHORT,Watch,Mixed,0.327778,180,StateOnly,1.164087,3.0,4747.2998,4494.4293,4964.5263,HORIZON,3,false,false,true,0.000442,-0.034146,-0.012323,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-PETRONET_NS,2026-04-24T03:45:00Z,PETRONET.NS,LONG,NoTrade,Unfavourable,0.272727,44,Exact,1.120883,3.0,273.4500,282.0369,265.7892,NO_TRADE,3,false,false,false,0.033096,-0.002011,0.031402,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-PIDILITIND_NS,2026-04-24T03:45:00Z,PIDILITIND.NS,LONG,NoTrade,Unfavourable,0.250000,60,Exact,1.063801,4.0,1394.3000,1437.1126,1354.0552,NO_TRADE,4,false,false,false,0.009037,-0.028186,-0.013340,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-PNB_NS,2026-04-24T03:45:00Z,PNB.NS,LONG,Watch,Mixed,0.338710,62,Exact,1.145301,4.0,113.0900,118.2742,108.5635,RISK,4,false,true,false,0.012822,-0.044036,-0.040026,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-POLYCAB_NS,2026-04-24T03:45:00Z,POLYCAB.NS,LONG,Buy,Favourable,0.500000,38,Exact,1.137810,3.0,8033.0000,8404.9825,7706.0714,HORIZON,3,false,false,true,0.038031,-0.001618,0.014378,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-POWERGRID_NS,2026-04-24T03:45:00Z,POWERGRID.NS,SHORT,NoTrade,Unfavourable,0.170886,158,StateOnly,0.786063,3.0,316.4000,308.4253,326.5451,NO_TRADE,3,false,false,false,0.000000,-0.027023,-0.012484,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-RECLTD_NS,2026-04-24T03:45:00Z,RECLTD.NS,SHORT,Watch,Mixed,0.314465,159,StateOnly,1.099904,3.0,374.0000,353.4118,392.7182,HORIZON,3,false,false,true,0.042513,-0.025401,0.027941,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-RELIANCE_NS,2026-04-24T03:45:00Z,RELIANCE.NS,LONG,Watch,Mixed,0.378882,161,Exact,0.952606,3.0,1327.8000,1364.8359,1288.9216,TARGET,1,true,false,false,0.032987,-0.012653,0.027893,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-SAIL_NS,2026-04-24T03:45:00Z,SAIL.NS,SHORT,Sell,Favourable,0.410405,173,StateOnly,0.717525,4.0,178.4600,171.4625,188.2123,RISK,2,false,true,false,0.000000,-0.059621,-0.054647,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-SBILIFE_NS,2026-04-24T03:45:00Z,SBILIFE.NS,LONG,Watch,Mixed,0.307692,104,Exact,1.181349,4.0,1768.9000,1837.2497,1711.0428,HORIZON,4,false,false,true,0.034259,-0.005597,0.028323,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-SBIN_NS,2026-04-24T03:45:00Z,SBIN.NS,LONG,Watch,Mixed,0.365079,63,Exact,0.936372,4.0,1101.1000,1138.6237,1061.0264,HORIZON,4,false,false,true,0.012442,-0.034602,-0.029652,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-SHREECEM_NS,2026-04-24T03:45:00Z,SHREECEM.NS,LONG,Watch,Mixed,0.333333,72,Exact,1.153692,3.0,24950.0000,25829.4991,24187.6658,HORIZON,3,false,false,true,0.020641,-0.018036,-0.015832,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-SIEMENS_NS,2026-04-24T03:45:00Z,SIEMENS.NS,SHORT,NoTrade,Unfavourable,0.221106,199,StateOnly,1.017285,3.0,3808.8999,3623.8643,3990.7915,NO_TRADE,3,false,false,false,0.011368,-0.021817,0.008428,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-SRF_NS,2026-04-24T03:45:00Z,SRF.NS,LONG,Watch,Mixed,0.326087,46,Exact,0.893851,4.0,2493.6001,2578.7162,2398.3761,TARGET,3,true,false,false,0.044273,-0.003690,0.034134,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-SUNPHARMA_NS,2026-04-24T03:45:00Z,SUNPHARMA.NS,LONG,Watch,Mixed,0.362745,102,Exact,0.935449,4.0,1620.4000,1667.3705,1570.1883,TARGET,1,true,false,false,0.090410,0.000000,0.028987,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-TATACONSUM_NS,2026-04-24T03:45:00Z,TATACONSUM.NS,LONG,Watch,Mixed,0.318182,66,Exact,1.092285,3.0,1174.0000,1223.1274,1129.0233,HORIZON,3,false,false,true,0.008433,-0.025554,-0.005111,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-TATASTEEL_NS,2026-04-24T03:45:00Z,TATASTEEL.NS,SHORT,NoTrade,Unfavourable,0.287234,188,StateOnly,0.952853,3.0,210.0700,202.1686,218.3624,NO_TRADE,3,false,false,false,0.000000,-0.038892,-0.027657,false
TIME006-20260424T034500Z-gen20260820T105049017765Z-TCS_NS,2026-04-24T03:45:00Z,TCS.NS,LONG,Watch,Mixed,0.337349,83,Exact,0.980401,4.0,2396.8999,2459.6138,2332.9323,TARGET,2,true,false,false,0.037590,0.000000,0.026165,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-TECHM_NS,2026-04-24T03:45:00Z,TECHM.NS,SHORT,Sell,Favourable,0.426471,68,Exact,1.062325,3.5,1358.5000,1306.4165,1407.5278,RISK,2,false,true,false,0.000000,-0.040118,-0.036090,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-TITAN_NS,2026-04-24T03:45:00Z,TITAN.NS,SHORT,Watch,Mixed,0.323864,176,StateOnly,1.021211,3.0,4410.0000,4253.9258,4562.8324,HORIZON,3,false,false,true,0.004898,-0.014739,-0.006757,true
TIME006-20260424T034500Z-gen20260820T105049017765Z-TMCV_NS,2026-04-24T03:45:00Z,TMCV.NS,LONG,Buy,Mixed,0.400000,20,RelaxVolume,1.910665,6.0,424.5500,452.2572,410.0486,RISK,4,false,true,false,0.008480,-0.048640,-0.034157,true
