timestamp,open,high,low,close,volume
2025-01-28T03:45:00Z,22960.45,22973.45,22917.4,22936.15,0
2025-01-28T03:46:00Z,22938.5,22942.05,22926.45,22929.15,0
2025-01-28T03:47:00Z,22927.35,22930.55,22915.2,22922.8,0
2025-01-28T03:48:00Z,22921.3,22927.1,22916.6,22920.8,0
2025-01-28T03:49:00Z,22921.45,22928.4,22920.5,22926.35,0
2025-01-28T03:50:00Z,22927.25,22931.9,22906.3,22916.15,0
2025-01-28T03:51:00Z,22915.15,22919.85,22901.0,22901.0,0
2025-01-28T03:52:00Z,22901.0,22912.7,22899.1,22910.7,0
2025-01-28T03:53:00Z,22908.8,22925.8,22907.8,22918.25,0
2025-01-28T03:54:00Z,22916.55,22916.75,22905.1,22911.05,0
2025-01-28T03:55:00Z,22912.9,22913.95,22901.15,22911.25,0
2025-01-28T03:56:00Z,22912.2,22917.8,22890.65,22890.65,0
2025-01-28T03:57:00Z,22890.9,22899.6,22884.2,22891.9,0
2025-01-28T03:58:00Z,22890.7,22909.45,22885.4,22901.6,0
2025-01-28T03:59:00Z,22902.3,22908.4,22893.0,22908.35,0
2025-01-28T04:00:00Z,22908.8,22909.55,22891.95,22898.4,0
2025-01-28T04:01:00Z,22897.35,22902.55,22892.35,22893.75,0
2025-01-28T04:02:00Z,22893.35,22902.05,22891.0,22897.05,0
2025-01-28T04:03:00Z,22897.15,22900.25,22892.8,22897.3,0
2025-01-28T04:04:00Z,22897.8,22898.45,22877.25,22895.4,0
2025-01-28T04:05:00Z,22894.2,22906.4,22884.7,22904.7,0
2025-01-28T04:06:00Z,22904.0,22905.8,22895.95,22898.35,0
2025-01-28T04:07:00Z,22898.75,22898.95,22892.1,22894.65,0
2025-01-28T04:08:00Z,22894.5,22895.05,22885.85,22893.8,0
2025-01-28T04:09:00Z,22893.0,22896.2,22887.7,22887.7,0
2025-01-28T04:10:00Z,22887.65,22889.3,22875.2,22889.3,0
2025-01-28T04:11:00Z,22889.55,22902.4,22888.4,22894.25,0
2025-01-28T04:12:00Z,22895.25,22897.6,22882.1,22882.75,0
2025-01-28T04:13:00Z,22884.85,22886.2,22878.15,22884.85,0
2025-01-28T04:14:00Z,22884.9,22886.5,22874.75,22877.9,0
2025-01-28T04:15:00Z,22876.0,22883.5,22874.3,22882.7,0
2025-01-28T04:16:00Z,22882.4,22897.0,22876.0,22894.95,0
2025-01-28T04:17:00Z,22895.6,22900.9,22890.65,22897.85,0
2025-01-28T04:18:00Z,22898.75,22914.3,22894.85,22912.85,0
2025-01-28T04:19:00Z,22911.45,22918.4,22906.2,22911.0,0
2025-01-28T04:20:00Z,22908.05,22909.95,22889.6,22891.35,0
2025-01-28T04:21:00Z,22889.5,22895.1,22865.65,22890.5,0
2025-01-28T04:22:00Z,22891.4,22899.4,22883.9,22884.55,0
2025-01-28T04:23:00Z,22884.55,22892.85,22877.8,22877.8,0
2025-01-28T04:24:00Z,22877.35,22878.45,22869.7,22869.7,0
2025-01-28T04:25:00Z,22869.05,22879.6,22865.1,22872.55,0
2025-01-28T04:26:00Z,22872.6,22878.05,22866.85,22871.8,0
2025-01-28T04:27:00Z,22871.7,22871.8,22859.7,22866.15,0
2025-01-28T04:28:00Z,22866.65,22876.75,22864.1,22873.95,0
2025-01-28T04:29:00Z,22871.5,22892.35,22869.35,22892.0,0
2025-01-28T04:30:00Z,22894.4,22919.35,22894.4,22910.55,0
2025-01-28T04:31:00Z,22912.3,22915.45,22902.25,22907.2,0
2025-01-28T04:32:00Z,22906.1,22930.35,22903.0,22918.7,0
2025-01-28T04:33:00Z,22916.7,22926.7,22914.4,22916.45,0
2025-01-28T04:34:00Z,22915.05,22916.35,22903.6,22907.65,0
2025-01-28T04:35:00Z,22909.05,22925.0,22904.65,22905.35,0
2025-01-28T04:36:00Z,22905.25,22909.15,22890.05,22894.5,0
2025-01-28T04:37:00Z,22894.95,22897.85,22879.9,22892.95,0
2025-01-28T04:38:00Z,22894.9,22898.4,22882.2,22882.6,0
2025-01-28T04:39:00Z,22882.45,22884.45,22877.05,22881.7,0
2025-01-28T04:40:00Z,22880.75,22884.65,22876.05,22877.95,0
2025-01-28T04:41:00Z,22877.55,22889.35,22872.2,22879.45,0
2025-01-28T04:42:00Z,22878.9,22889.0,22873.55,22882.7,0
2025-01-28T04:43:00Z,22882.9,22891.75,22882.15,22886.45,0
2025-01-28T04:44:00Z,22887.05,22887.05,22874.95,22881.25,0
2025-01-28T04:45:00Z,22882.5,22890.0,22876.15,22876.15,0
2025-01-28T04:46:00Z,22875.35,22877.3,22869.7,22872.05,0
2025-01-28T04:47:00Z,22870.95,22872.45,22862.1,22862.1,0
2025-01-28T04:48:00Z,22863.6,22869.35,22857.65,22868.35,0
2025-01-28T04:49:00Z,22866.15,22888.15,22864.1,22872.85,0
2025-01-28T04:50:00Z,22874.0,22884.0,22872.05,22877.2,0
2025-01-28T04:51:00Z,22876.15,22877.85,22868.3,22874.55,0
2025-01-28T04:52:00Z,22874.9,22894.55,22868.75,22884.95,0
2025-01-28T04:53:00Z,22885.1,22891.2,22883.0,22883.35,0
2025-01-28T04:54:00Z,22883.55,22888.2,22881.75,22885.25,0
2025-01-28T04:55:00Z,22884.75,22894.2,22882.85,22890.75,0
2025-01-28T04:56:00Z,22891.65,22898.2,22888.3,22896.6,0
2025-01-28T04:57:00Z,22896.05,22898.85,22886.05,22889.35,0
2025-01-28T04:58:00Z,22887.95,22893.0,22879.5,22887.95,0
2025-01-28T04:59:00Z,22888.95,22909.7,22887.95,22906.7,0
2025-01-28T05:00:00Z,22906.5,22906.6,22890.65,22890.65,0
2025-01-28T05:01:00Z,22890.1,22899.25,22888.5,22892.45,0
2025-01-28T05:02:00Z,22891.0,22896.65,22883.65,22892.75,0
2025-01-28T05:03:00Z,22892.9,22897.55,22885.6,22886.05,0
2025-01-28T05:04:00Z,22886.8,22890.4,22883.25,22890.4,0
2025-01-28T05:05:00Z,22889.65,22893.2,22880.15,22881.2,0
2025-01-28T05:06:00Z,22881.25,22885.0,22875.65,22878.35,0
2025-01-28T05:07:00Z,22877.6,22881.7,22873.45,22879.65,0
2025-01-28T05:08:00Z,22878.8,22883.1,22876.25,22878.5,0
2025-01-28T05:09:00Z,22879.2,22894.15,22878.4,22891.95,0
2025-01-28T05:10:00Z,22891.6,22894.3,22886.5,22889.85,0
2025-01-28T05:11:00Z,22891.05,22918.85,22889.6,22913.0,0
2025-01-28T05:12:00Z,22912.25,22912.25,22894.1,22894.85,0
